DAY_TYPE,TIME_PER_HOUR,START,END,TOTAL_TRIPS,COUNT,CROWDEDNESS,START_NAME,END_NAME
WEEKDAY,0.0,BP1,BP2,17.0,1.607612781954887,0.0,Choa Chu Kang,South View
WEEKDAY,0.0,BP1,NS4,51.0,9.140810675679097,0.0,Choa Chu Kang,Choa Chu Kang
WEEKDAY,0.0,BP10,BP9,1.0,0.3333333333333333,0.0,Fajar,Bangkit
WEEKDAY,0.0,BP11,BP10,1.0,0.3333333333333333,0.0,Segar,Fajar
WEEKDAY,0.0,BP11,BP12,2.0,0.6666666666666667,0.0,Segar,Jelapang
WEEKDAY,0.0,BP12,BP13,2.0,0.6666666666666667,0.0,Jelapang,Senja
WEEKDAY,0.0,BP13,BP6,2.0,0.6666666666666667,0.0,Senja,Bukit Panjang
WEEKDAY,0.0,BP2,BP1,102.0,24.32551301269093,0.0,South View,Choa Chu Kang
WEEKDAY,0.0,BP2,BP3,17.0,1.607612781954887,0.0,South View,Keat Hong
WEEKDAY,0.0,BP3,BP2,102.0,24.32551301269093,0.0,Keat Hong,South View
WEEKDAY,0.0,BP3,BP4,17.0,1.607612781954887,0.0,Keat Hong,Teck Whye
WEEKDAY,0.0,BP4,BP3,102.0,24.32551301269093,0.0,Teck Whye,Keat Hong
WEEKDAY,0.0,BP4,BP5,17.0,1.607612781954887,0.0,Teck Whye,Phoenix
WEEKDAY,0.0,BP5,BP4,101.0,23.32551301269093,0.0,Phoenix,Teck Whye
WEEKDAY,0.0,BP5,BP6,17.0,1.607612781954887,0.0,Phoenix,Bukit Panjang
WEEKDAY,0.0,BP6,BP5,101.0,23.32551301269093,0.0,Bukit Panjang,Phoenix
WEEKDAY,0.0,BP6,DT1,5.0,1.5361842105263157,0.0,Bukit Panjang,Bukit Panjang
WEEKDAY,0.0,BP7,BP6,1.0,0.3333333333333333,0.0,Petir,Bukit Panjang
WEEKDAY,0.0,BP8,BP7,1.0,0.3333333333333333,0.0,Pending,Petir
WEEKDAY,0.0,BP9,BP8,1.0,0.3333333333333333,0.0,Bangkit,Pending
WEEKDAY,0.0,CC1,CC2,62.0,22.636800067837218,0.0,Dhoby Ghaut,Bras Basah
WEEKDAY,0.0,CC1,NE6,36.0,9.93222101759186,0.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,0.0,CC1,NS24,15.0,5.901230000649505,0.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,0.0,CC10,CC11,453.0,266.4906099828391,0.0,MacPherson,Tai Seng
WEEKDAY,0.0,CC10,CC9,190.0,107.8603137296022,0.0,MacPherson,Paya Lebar
WEEKDAY,0.0,CC10,DT26,248.0,73.08408641413725,0.0,MacPherson,MacPherson
WEEKDAY,0.0,CC11,CC10,220.0,126.03462586605002,0.0,Tai Seng,MacPherson
WEEKDAY,0.0,CC11,CC12,450.0,262.12453855426764,0.0,Tai Seng,Bartley
WEEKDAY,0.0,CC12,CC11,202.0,119.66855443747859,0.0,Bartley,Tai Seng
WEEKDAY,0.0,CC12,CC13,452.0,254.5377038203741,0.0,Bartley,Serangoon
WEEKDAY,0.0,CC13,CC12,237.0,154.08171970358504,0.0,Serangoon,Bartley
WEEKDAY,0.0,CC13,CC14,427.0,244.4023968265996,0.0,Serangoon,Lorong Chuan
WEEKDAY,0.0,CC13,NE12,118.0,61.40247322349557,0.0,Serangoon,Serangoon
WEEKDAY,0.0,CC14,CC13,300.0,214.61500879593825,0.0,Lorong Chuan,Serangoon
WEEKDAY,0.0,CC14,CC15,414.0,240.61155608839044,0.0,Lorong Chuan,Bishan
WEEKDAY,0.0,CC15,CC14,333.0,243.8241680577291,0.0,Bishan,Lorong Chuan
WEEKDAY,0.0,CC15,CC16,272.0,107.50056529065218,0.0,Bishan,Marymount
WEEKDAY,0.0,CC15,NS17,261.0,142.57343516992123,0.0,Bishan,Bishan
WEEKDAY,0.0,CC16,CC15,325.0,186.84262120760638,0.0,Marymount,Bishan
WEEKDAY,0.0,CC16,CC17,252.0,88.90938882006394,0.0,Marymount,Caldecott
WEEKDAY,0.0,CC17,CC16,325.0,184.25144473701815,0.0,Caldecott,Marymount
WEEKDAY,0.0,CC17,CC19,143.0,51.29313786542289,0.0,Caldecott,Botanic Gardens
WEEKDAY,0.0,CC17,TE9,119.0,23.086177384706797,0.0,Caldecott,Caldecott
WEEKDAY,0.0,CC19,CC17,338.0,189.5427712209917,0.0,Botanic Gardens,Caldecott
WEEKDAY,0.0,CC19,CC20,185.0,77.94731430277096,0.0,Botanic Gardens,Farrer Road
WEEKDAY,0.0,CC19,DT9,109.0,36.70656931259206,0.0,Botanic Gardens,Botanic Gardens
WEEKDAY,0.0,CC2,CC1,64.0,22.348857180706354,0.0,Bras Basah,Dhoby Ghaut
WEEKDAY,0.0,CC2,CC3,92.0,36.917030858718164,0.0,Bras Basah,Esplanade
WEEKDAY,0.0,CC20,CC19,327.0,196.60746991942813,0.0,Farrer Road,Botanic Gardens
WEEKDAY,0.0,CC20,CC21,188.0,80.94731430277096,0.0,Farrer Road,Holland Village
WEEKDAY,0.0,CC21,CC20,316.0,185.60746991942813,0.0,Holland Village,Farrer Road
WEEKDAY,0.0,CC21,CC22,199.0,93.80842541388208,0.0,Holland Village,Buona Vista
WEEKDAY,0.0,CC22,CC21,282.0,160.46858103053924,0.0,Buona Vista,Holland Village
WEEKDAY,0.0,CC22,CC23,36.0,22.51978021978022,0.0,Buona Vista,one-north
WEEKDAY,0.0,CC22,EW21,157.0,67.83161881404915,0.0,Buona Vista,Buona Vista
WEEKDAY,0.0,CC23,CC22,111.0,91.88548510313217,0.0,one-north,Buona Vista
WEEKDAY,0.0,CC23,CC24,30.0,14.755074337427278,0.0,one-north,Kent Ridge
WEEKDAY,0.0,CC24,CC23,84.0,67.12077922077923,0.0,Kent Ridge,one-north
WEEKDAY,0.0,CC24,CC25,23.0,8.231997414350355,0.0,Kent Ridge,Haw Par Villa
WEEKDAY,0.0,CC25,CC24,38.0,22.5977022977023,0.0,Haw Par Villa,Kent Ridge
WEEKDAY,0.0,CC25,CC26,26.0,9.462300444653385,0.0,Haw Par Villa,Pasir Panjang
WEEKDAY,0.0,CC26,CC25,27.0,12.828005328005329,0.0,Pasir Panjang,Haw Par Villa
WEEKDAY,0.0,CC26,CC27,23.0,7.287974770327711,0.0,Pasir Panjang,Labrador Park
WEEKDAY,0.0,CC27,CC26,22.0,10.653679653679653,0.0,Labrador Park,Pasir Panjang
WEEKDAY,0.0,CC27,CC28,23.0,6.421308103661045,0.0,Labrador Park,Telok Blangah
WEEKDAY,0.0,CC28,CC27,21.0,8.787012987012988,0.0,Telok Blangah,Labrador Park
WEEKDAY,0.0,CC28,CC29,23.0,6.421308103661045,0.0,Telok Blangah,HarbourFront
WEEKDAY,0.0,CC29,CC28,21.0,8.787012987012988,0.0,HarbourFront,Telok Blangah
WEEKDAY,0.0,CC29,NE1,12.0,3.1308319131848545,0.0,HarbourFront,HarbourFront
WEEKDAY,0.0,CC3,CC2,43.0,13.629087971587298,0.0,Esplanade,Bras Basah
WEEKDAY,0.0,CC3,CC4,132.0,58.193003984033396,0.0,Esplanade,Promenade
WEEKDAY,0.0,CC4,CC3,27.0,6.9050610969025294,0.0,Promenade,Esplanade
WEEKDAY,0.0,CC4,CC5,363.0,125.18856748742344,0.0,Promenade,Nicoll Highway
WEEKDAY,0.0,CC4,CE2,28.0,15.489549429065558,0.0,Promenade,Marina Bay
WEEKDAY,0.0,CC4,DT15,345.0,25.426974687392644,0.0,Promenade,Promenade
WEEKDAY,0.0,CC5,CC4,73.0,26.609377784524842,0.0,Nicoll Highway,Promenade
WEEKDAY,0.0,CC5,CC6,370.0,135.023077291345,0.0,Nicoll Highway,Stadium
WEEKDAY,0.0,CC6,CC5,65.0,25.44388758844641,0.0,Stadium,Nicoll Highway
WEEKDAY,0.0,CC6,CC7,414.0,178.6140296722974,0.0,Stadium,Mountbatten
WEEKDAY,0.0,CC7,CC6,66.0,34.034839969398796,0.0,Mountbatten,Stadium
WEEKDAY,0.0,CC7,CC8,405.0,167.8228208810886,0.0,Mountbatten,Dakota
WEEKDAY,0.0,CC8,CC7,84.0,51.24363117819,0.0,Dakota,Mountbatten
WEEKDAY,0.0,CC8,CC9,425.0,191.22401410443405,0.0,Dakota,Paya Lebar
WEEKDAY,0.0,CC9,CC10,695.0,352.3707539728714,0.0,Paya Lebar,MacPherson
WEEKDAY,0.0,CC9,CC8,128.0,87.64482440153546,0.0,Paya Lebar,Dakota
WEEKDAY,0.0,CC9,EW8,127.0,51.15018579877473,0.0,Paya Lebar,Paya Lebar
WEEKDAY,0.0,CE1,CE2,469.0,49.90256409555063,0.0,Bayfront,Marina Bay
WEEKDAY,0.0,CE1,DT16,3.0,0.2073732718894009,0.0,Bayfront,Bayfront
WEEKDAY,0.0,CE2,CC4,406.0,46.45361832037488,0.0,Marina Bay,Promenade
WEEKDAY,0.0,CE2,CE1,25.0,7.556216095732225,0.0,Marina Bay,Bayfront
WEEKDAY,0.0,CE2,NS27,83.0,6.24148499979702,0.0,Marina Bay,Marina Bay
WEEKDAY,0.0,CE2,TE20,8.0,2.0656385281385283,0.0,Marina Bay,Marina Bay
WEEKDAY,0.0,CG1,DT35,220.0,18.619011757313775,0.0,Expo,Expo
WEEKDAY,0.0,CG1,EW4,92.0,72.22404970760235,0.0,Expo,Tanah Merah
WEEKDAY,0.0,CG2,CG1,94.0,68.0,0.0,Changi Airport,Expo
WEEKDAY,0.0,DT1,BP6,101.0,23.32551301269093,0.0,Bukit Panjang,Bukit Panjang
WEEKDAY,0.0,DT1,DT2,5.0,1.5361842105263157,0.0,Bukit Panjang,Cashew
WEEKDAY,0.0,DT10,DT11,80.0,12.4590550111983,0.0,Stevens,Newton
WEEKDAY,0.0,DT10,DT9,942.0,543.2893334137465,0.0,Stevens,Botanic Gardens
WEEKDAY,0.0,DT10,TE11,232.0,39.14735627289807,0.0,Stevens,Stevens
WEEKDAY,0.0,DT11,DT10,1156.0,575.3973387225644,0.0,Newton,Stevens
WEEKDAY,0.0,DT11,DT12,99.0,22.289948027710512,0.0,Newton,Little India
WEEKDAY,0.0,DT11,NS21,289.0,36.150076016175085,0.0,Newton,Newton
WEEKDAY,0.0,DT12,DT11,1349.0,661.8040955295135,0.0,Little India,Newton
WEEKDAY,0.0,DT12,DT13,78.0,18.291423934109694,0.0,Little India,Rochor
WEEKDAY,0.0,DT12,NE7,158.0,33.37042295354589,0.0,Little India,Little India
WEEKDAY,0.0,DT13,DT12,1166.0,650.7181706995606,0.0,Rochor,Little India
WEEKDAY,0.0,DT13,DT14,80.0,16.60364112867983,0.0,Rochor,Bugis
WEEKDAY,0.0,DT14,DT13,1131.0,585.0303878941307,0.0,Bugis,Rochor
WEEKDAY,0.0,DT14,DT15,104.0,26.68483146540422,0.0,Bugis,Promenade
WEEKDAY,0.0,DT14,EW12,108.0,34.794340913071565,0.0,Bugis,Bugis
WEEKDAY,0.0,DT15,CC4,117.0,19.73468771821633,0.0,Promenade,Promenade
WEEKDAY,0.0,DT15,DT14,1000.0,514.159907348418,0.0,Promenade,Bugis
WEEKDAY,0.0,DT15,DT16,98.0,26.225971744890153,0.0,Promenade,Bayfront
WEEKDAY,0.0,DT16,CE1,12.0,0.9114304812834224,0.0,Bayfront,Bayfront
WEEKDAY,0.0,DT16,DT15,679.0,454.0282255523623,0.0,Bayfront,Promenade
WEEKDAY,0.0,DT16,DT17,238.0,114.94042319063912,0.0,Bayfront,Downtown
WEEKDAY,0.0,DT17,DT16,307.0,179.08902499792967,0.0,Downtown,Bayfront
WEEKDAY,0.0,DT17,DT18,304.0,147.12375652397245,0.0,Downtown,Telok Ayer
WEEKDAY,0.0,DT18,DT17,267.0,142.272358331263,0.0,Telok Ayer,Downtown
WEEKDAY,0.0,DT18,DT19,405.0,197.40961086570914,0.0,Telok Ayer,Chinatown
WEEKDAY,0.0,DT19,DT18,186.0,90.5582126729997,0.0,Chinatown,Telok Ayer
WEEKDAY,0.0,DT19,DT20,276.0,177.3529800923904,0.0,Chinatown,Fort Canning
WEEKDAY,0.0,DT19,NE4,227.0,36.677966201736226,0.0,Chinatown,Chinatown
WEEKDAY,0.0,DT2,DT1,575.0,376.25408444126236,0.0,Cashew,Bukit Panjang
WEEKDAY,0.0,DT2,DT3,5.0,1.5361842105263157,0.0,Cashew,Hillview
WEEKDAY,0.0,DT20,DT19,164.0,83.00407509157509,0.0,Fort Canning,Chinatown
WEEKDAY,0.0,DT20,DT21,292.0,195.3529800923904,0.0,Fort Canning,Bencoolen
WEEKDAY,0.0,DT21,DT20,100.0,49.00407509157509,0.0,Bencoolen,Fort Canning
WEEKDAY,0.0,DT21,DT22,417.0,321.62935371876404,0.0,Bencoolen,Jalan Besar
WEEKDAY,0.0,DT22,DT21,41.0,19.28044871794872,0.0,Jalan Besar,Bencoolen
WEEKDAY,0.0,DT22,DT23,551.0,453.62935371876404,0.0,Jalan Besar,Bendemeer
WEEKDAY,0.0,DT23,DT22,29.0,12.280448717948719,0.0,Bendemeer,Jalan Besar
WEEKDAY,0.0,DT23,DT24,574.0,475.7062767956871,0.0,Bendemeer,Geylang Bahru
WEEKDAY,0.0,DT24,DT23,25.0,9.357371794871796,0.0,Geylang Bahru,Bendemeer
WEEKDAY,0.0,DT24,DT25,554.0,455.7062767956871,0.0,Geylang Bahru,Mattar
WEEKDAY,0.0,DT25,DT24,25.0,9.357371794871796,0.0,Mattar,Geylang Bahru
WEEKDAY,0.0,DT25,DT26,536.0,438.548382058845,0.0,Mattar,MacPherson
WEEKDAY,0.0,DT26,CC10,52.0,18.18280489083174,0.0,MacPherson,MacPherson
WEEKDAY,0.0,DT26,DT25,31.0,8.19947705802969,0.0,MacPherson,Mattar
WEEKDAY,0.0,DT26,DT27,693.0,487.3152763319738,0.0,MacPherson,Ubi
WEEKDAY,0.0,DT27,DT26,20.0,12.911915204678362,0.0,Ubi,MacPherson
WEEKDAY,0.0,DT27,DT28,674.0,478.3152763319738,0.0,Ubi,Kaki Bukit
WEEKDAY,0.0,DT28,DT27,18.0,10.911915204678362,0.0,Kaki Bukit,Ubi
WEEKDAY,0.0,DT28,DT29,609.0,428.3152763319738,0.0,Kaki Bukit,Bedok North
WEEKDAY,0.0,DT29,DT28,16.0,8.911915204678362,0.0,Bedok North,Kaki Bukit
WEEKDAY,0.0,DT29,DT30,566.0,391.631065805658,0.0,Bedok North,Bedok Reservoir
WEEKDAY,0.0,DT3,DT2,591.0,388.25408444126236,0.0,Hillview,Cashew
WEEKDAY,0.0,DT3,DT5,8.0,4.536184210526316,0.0,Hillview,Beauty World
WEEKDAY,0.0,DT30,DT29,20.0,13.227704678362574,0.0,Bedok Reservoir,Bedok North
WEEKDAY,0.0,DT30,DT31,503.0,340.70249437708657,0.0,Bedok Reservoir,Tampines West
WEEKDAY,0.0,DT31,DT30,19.0,11.299133249791144,0.0,Tampines West,Bedok Reservoir
WEEKDAY,0.0,DT31,DT32,465.0,311.6583767300277,0.0,Tampines West,Tampines
WEEKDAY,0.0,DT32,DT31,26.0,11.255015602732321,0.0,Tampines,Tampines West
WEEKDAY,0.0,DT32,DT33,391.0,345.86789329951097,0.0,Tampines,Tampines East
WEEKDAY,0.0,DT32,EW2,56.0,5.834821447901944,0.0,Tampines,Tampines
WEEKDAY,0.0,DT33,DT32,183.0,16.743032507805115,0.0,Tampines East,Tampines
WEEKDAY,0.0,DT33,DT34,62.0,54.73023618538325,0.0,Tampines East,Upper Changi
WEEKDAY,0.0,DT34,DT33,196.0,16.60537539367741,0.0,Upper Changi,Tampines East
WEEKDAY,0.0,DT34,DT35,5.0,4.118872549019608,0.0,Upper Changi,Expo
WEEKDAY,0.0,DT35,DT34,226.0,19.994011757313775,0.0,Expo,Upper Changi
WEEKDAY,0.0,DT5,DT3,659.0,439.25408444126236,0.0,Beauty World,Hillview
WEEKDAY,0.0,DT5,DT6,8.0,4.536184210526316,0.0,Beauty World,King Albert Park
WEEKDAY,0.0,DT6,DT5,765.0,496.25408444126236,0.0,King Albert Park,Beauty World
WEEKDAY,0.0,DT6,DT7,8.0,4.536184210526316,0.0,King Albert Park,Sixth Avenue
WEEKDAY,0.0,DT7,DT6,808.0,524.2540844412623,0.0,Sixth Avenue,King Albert Park
WEEKDAY,0.0,DT7,DT8,8.0,4.536184210526316,0.0,Sixth Avenue,Tan Kah Kee
WEEKDAY,0.0,DT8,DT7,833.0,535.2540844412623,0.0,Tan Kah Kee,Sixth Avenue
WEEKDAY,0.0,DT8,DT9,15.0,8.536184210526315,0.0,Tan Kah Kee,Botanic Gardens
WEEKDAY,0.0,DT9,CC19,123.0,17.685065386110278,0.0,Botanic Gardens,Botanic Gardens
WEEKDAY,0.0,DT9,DT10,66.0,14.981955444098734,0.0,Botanic Gardens,Stevens
WEEKDAY,0.0,DT9,DT8,873.0,555.2540844412623,0.0,Botanic Gardens,Tan Kah Kee
WEEKDAY,0.0,EW10,EW11,123.0,67.97357111040547,0.0,Kallang,Lavender
WEEKDAY,0.0,EW10,EW9,695.0,436.087532098964,0.0,Kallang,Aljunied
WEEKDAY,0.0,EW11,EW10,741.0,455.50146052348066,0.0,Lavender,Kallang
WEEKDAY,0.0,EW11,EW12,141.0,72.95950408008457,0.0,Lavender,Bugis
WEEKDAY,0.0,EW12,DT14,158.0,22.118326812792755,0.0,Bugis,Bugis
WEEKDAY,0.0,EW12,EW11,733.0,427.48739349315974,0.0,Bugis,Lavender
WEEKDAY,0.0,EW12,EW13,159.0,84.28065020835145,0.0,Bugis,City Hall
WEEKDAY,0.0,EW13,EW12,568.0,260.76021050386373,0.0,City Hall,Bugis
WEEKDAY,0.0,EW13,EW14,131.0,86.08066048502582,0.0,City Hall,Raffles Place
WEEKDAY,0.0,EW13,NS25,176.0,43.0894819304649,0.0,City Hall,City Hall
WEEKDAY,0.0,EW14,EW13,405.0,176.47725814920088,0.0,Raffles Place,City Hall
WEEKDAY,0.0,EW14,EW15,189.0,105.31670222106754,0.0,Raffles Place,Tanjong Pagar
WEEKDAY,0.0,EW14,NS26,16.0,3.519480519480519,0.0,Raffles Place,Raffles Place
WEEKDAY,0.0,EW15,EW14,140.0,71.17361244849634,0.0,Tanjong Pagar,Raffles Place
WEEKDAY,0.0,EW15,EW16,237.0,132.07719116023296,0.0,Tanjong Pagar,Outram Park
WEEKDAY,0.0,EW16,EW15,67.0,30.93410138766176,0.0,Outram Park,Tanjong Pagar
WEEKDAY,0.0,EW16,EW17,234.0,140.03299796522708,0.0,Outram Park,Tiong Bahru
WEEKDAY,0.0,EW16,NE3,50.0,15.753345592316181,0.0,Outram Park,Outram Park
WEEKDAY,0.0,EW16,TE17,21.0,3.936248473748474,0.0,Outram Park,Outram Park
WEEKDAY,0.0,EW17,EW16,50.0,24.54270185582105,0.0,Tiong Bahru,Outram Park
WEEKDAY,0.0,EW17,EW18,246.0,155.58855352078263,0.0,Tiong Bahru,Redhill
WEEKDAY,0.0,EW18,EW17,43.0,20.098257411376608,0.0,Redhill,Tiong Bahru
WEEKDAY,0.0,EW18,EW19,272.0,178.5616818630286,0.0,Redhill,Queenstown
WEEKDAY,0.0,EW19,EW18,34.0,18.071385753622597,0.0,Queenstown,Redhill
WEEKDAY,0.0,EW19,EW20,288.0,198.16485646620322,0.0,Queenstown,Commonwealth
WEEKDAY,0.0,EW2,DT32,28.0,3.7563568311633326,0.0,Tampines,Tampines
WEEKDAY,0.0,EW2,EW1,383.0,309.0,0.0,Tampines,Pasir Ris
WEEKDAY,0.0,EW2,EW3,38.0,3.0848039215686276,0.0,Tampines,Simei
WEEKDAY,0.0,EW20,EW19,34.0,17.674560356797198,0.0,Commonwealth,Queenstown
WEEKDAY,0.0,EW20,EW21,311.0,220.7648564662032,0.0,Commonwealth,Buona Vista
WEEKDAY,0.0,EW21,CC22,69.0,15.179179691137895,0.0,Buona Vista,Buona Vista
WEEKDAY,0.0,EW21,EW20,30.0,15.274560356797199,0.0,Buona Vista,Commonwealth
WEEKDAY,0.0,EW21,EW22,565.0,382.36656882190164,0.0,Buona Vista,Dover
WEEKDAY,0.0,EW22,EW21,61.0,14.170723445800846,0.0,Dover,Buona Vista
WEEKDAY,0.0,EW22,EW23,576.0,395.73994544527824,0.0,Dover,Clementi
WEEKDAY,0.0,EW23,EW22,57.0,12.544100069177468,0.0,Clementi,Dover
WEEKDAY,0.0,EW23,EW24,660.0,490.51515552931187,0.0,Clementi,Jurong East
WEEKDAY,0.0,EW24,EW23,41.0,9.319310153211083,0.0,Jurong East,Clementi
WEEKDAY,0.0,EW24,EW25,580.0,520.0,0.0,Jurong East,Chinese Garden
WEEKDAY,0.0,EW24,NS1,279.0,201.76666113155278,0.0,Jurong East,Jurong East
WEEKDAY,0.0,EW25,EW26,566.0,508.0,0.0,Chinese Garden,Lakeside
WEEKDAY,0.0,EW26,EW27,393.0,361.0,0.0,Lakeside,Boon Lay
WEEKDAY,0.0,EW27,EW28,222.0,207.0,0.0,Boon Lay,Pioneer
WEEKDAY,0.0,EW28,EW29,39.0,36.0,0.0,Pioneer,Joo Koon
WEEKDAY,0.0,EW29,EW30,27.0,26.0,0.0,Joo Koon,Gul Circle
WEEKDAY,0.0,EW3,EW2,525.0,394.80630358597904,0.0,Simei,Tampines
WEEKDAY,0.0,EW3,EW4,37.0,2.8848039215686274,0.0,Simei,Tanah Merah
WEEKDAY,0.0,EW30,EW31,27.0,26.0,0.0,Gul Circle,Tuas Crescent
WEEKDAY,0.0,EW31,EW32,24.0,23.0,0.0,Tuas Crescent,Tuas West Road
WEEKDAY,0.0,EW32,EW33,11.0,11.0,0.0,Tuas West Road,Tuas Link
WEEKDAY,0.0,EW4,CG1,217.0,18.099188915896505,0.0,Tanah Merah,Expo
WEEKDAY,0.0,EW4,EW3,616.0,477.60630358597905,0.0,Tanah Merah,Simei
WEEKDAY,0.0,EW4,EW5,54.0,25.088084795321638,0.0,Tanah Merah,Bedok
WEEKDAY,0.0,EW5,EW4,832.0,524.6847236680262,0.0,Bedok,Tanah Merah
WEEKDAY,0.0,EW5,EW6,57.0,28.088084795321638,0.0,Bedok,Kembangan
WEEKDAY,0.0,EW6,EW5,925.0,607.6847236680262,0.0,Kembangan,Bedok
WEEKDAY,0.0,EW6,EW7,57.0,28.088084795321638,0.0,Kembangan,Eunos
WEEKDAY,0.0,EW7,EW6,955.0,634.6847236680262,0.0,Eunos,Kembangan
WEEKDAY,0.0,EW7,EW8,69.0,37.088084795321635,0.0,Eunos,Paya Lebar
WEEKDAY,0.0,EW8,CC9,128.0,48.75553436530217,0.0,Paya Lebar,Paya Lebar
WEEKDAY,0.0,EW8,EW7,923.0,607.6847236680262,0.0,Paya Lebar,Eunos
WEEKDAY,0.0,EW8,EW9,100.0,55.94976095541885,0.0,Paya Lebar,Aljunied
WEEKDAY,0.0,EW9,EW10,110.0,63.55964268588882,0.0,Aljunied,Kallang
WEEKDAY,0.0,EW9,EW8,767.0,499.47765036849404,0.0,Aljunied,Paya Lebar
WEEKDAY,0.0,NE1,CC29,6.0,2.1675213675213674,0.0,HarbourFront,HarbourFront
WEEKDAY,0.0,NE1,NE3,57.0,28.511340293693234,0.0,HarbourFront,Outram Park
WEEKDAY,0.0,NE10,NE11,789.0,493.2600213095485,0.0,Potong Pasir,Woodleigh
WEEKDAY,0.0,NE10,NE9,39.0,18.370849673202613,0.0,Potong Pasir,Boon Keng
WEEKDAY,0.0,NE11,NE10,31.0,15.928617395676218,0.0,Woodleigh,Potong Pasir
WEEKDAY,0.0,NE11,NE12,807.0,505.52446575399296,0.0,Woodleigh,Serangoon
WEEKDAY,0.0,NE12,CC13,77.0,20.209516310143243,0.0,Serangoon,Serangoon
WEEKDAY,0.0,NE12,NE11,28.0,15.193061840120663,0.0,Serangoon,Woodleigh
WEEKDAY,0.0,NE12,NE13,879.0,621.0,0.0,Serangoon,Kovan
WEEKDAY,0.0,NE13,NE12,3.0,3.0,0.0,Kovan,Serangoon
WEEKDAY,0.0,NE13,NE14,909.0,634.0,0.0,Kovan,Hougang
WEEKDAY,0.0,NE14,NE13,1.0,1.0,0.0,Hougang,Kovan
WEEKDAY,0.0,NE14,NE15,912.0,634.0,0.0,Hougang,Buangkok
WEEKDAY,0.0,NE15,NE14,1.0,1.0,0.0,Buangkok,Hougang
WEEKDAY,0.0,NE15,NE16,866.0,585.0,0.0,Buangkok,Sengkang
WEEKDAY,0.0,NE16,NE17,527.0,339.0,0.0,Sengkang,Punggol
WEEKDAY,0.0,NE16,STC,235.0,117.0,1.0,Sengkang,Sengkang
WEEKDAY,0.0,NE17,PTC,328.0,169.0,1.0,Punggol,Punggol
WEEKDAY,0.0,NE3,EW16,47.0,16.570484855701572,0.0,Outram Park,Outram Park
WEEKDAY,0.0,NE3,NE1,29.0,11.877045177045177,0.0,Outram Park,HarbourFront
WEEKDAY,0.0,NE3,NE4,127.0,50.501521076962256,0.0,Outram Park,Chinatown
WEEKDAY,0.0,NE3,TE17,12.0,4.403762903762903,0.0,Outram Park,Outram Park
WEEKDAY,0.0,NE4,DT19,42.0,10.73869888281653,0.0,Chinatown,Chinatown
WEEKDAY,0.0,NE4,NE3,81.0,28.93064789527638,0.0,Chinatown,Outram Park
WEEKDAY,0.0,NE4,NE5,412.0,129.83739983753608,0.0,Chinatown,Clarke Quay
WEEKDAY,0.0,NE5,NE4,79.0,28.764033463956064,0.0,Clarke Quay,Chinatown
WEEKDAY,0.0,NE5,NE6,508.0,188.3512329337036,0.0,Clarke Quay,Dhoby Ghaut
WEEKDAY,0.0,NE6,CC1,6.0,1.3655677655677656,0.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,0.0,NE6,NE5,71.0,26.27786656012359,0.0,Dhoby Ghaut,Clarke Quay
WEEKDAY,0.0,NE6,NE7,825.0,304.9586845657053,0.0,Dhoby Ghaut,Little India
WEEKDAY,0.0,NE6,NS24,87.0,18.912945537148325,0.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,0.0,NE7,DT12,372.0,47.54165627887764,0.0,Little India,Little India
WEEKDAY,0.0,NE7,NE6,78.0,24.539879915480938,0.0,Little India,Dhoby Ghaut
WEEKDAY,0.0,NE7,NE8,602.0,315.6900213748427,0.0,Little India,Farrer Park
WEEKDAY,0.0,NE8,NE7,65.0,25.3586174609704,0.0,Farrer Park,Little India
WEEKDAY,0.0,NE8,NE9,716.0,422.47930986413115,0.0,Farrer Park,Boon Keng
WEEKDAY,0.0,NE9,NE10,740.0,452.7022535870749,0.0,Boon Keng,Potong Pasir
WEEKDAY,0.0,NE9,NE8,39.0,17.14790595025889,0.0,Boon Keng,Farrer Park
WEEKDAY,0.0,NS1,EW24,100.0,91.04676113360324,0.0,Jurong East,Jurong East
WEEKDAY,0.0,NS1,NS2,698.0,616.3107787786116,0.0,Jurong East,Bukit Batok
WEEKDAY,0.0,NS10,NS11,1164.0,1131.3154408285213,0.0,Admiralty,Sembawang
WEEKDAY,0.0,NS10,NS9,1357.0,1222.0490413023897,0.0,Admiralty,Woodlands
WEEKDAY,0.0,NS11,NS10,1867.0,1670.7337572400468,1.0,Sembawang,Admiralty
WEEKDAY,0.0,NS11,NS12,997.0,982.9183151600721,0.0,Sembawang,Canberra
WEEKDAY,0.0,NS12,NS11,2282.0,2017.3366315715975,1.0,Canberra,Sembawang
WEEKDAY,0.0,NS12,NS13,948.0,934.6683151600721,0.0,Canberra,Yishun
WEEKDAY,0.0,NS13,NS12,2309.0,2034.0866315715975,1.0,Yishun,Canberra
WEEKDAY,0.0,NS13,NS14,739.0,723.8421246838816,0.0,Yishun,Khatib
WEEKDAY,0.0,NS14,NS13,2251.0,1911.2604410954073,1.0,Khatib,Yishun
